product_id,category,brand,product_name,ingredient,product_rating
C175,크림,라네즈,워터뱅크 모이스춰 크림,"정제수, 글리세린, 부틸렌글라이콜, 스쿠알란, 다이카프릴릴에터, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 메틸트라이메티콘, 글리세릴스테아레이트, 펜타에리스리틸테트라에틸헥사노에이트, 1,2-헥산다이올, 스테아릴다이메티콘, 비스-하이드록시에톡시프로필다이메티콘, 세틸알코올, 락토바실러스발효용해물, 카프릴릭/카프릭/미리스틱/스테아릭트라이글리세라이드, 팔미틱애씨드, 스테아릭애씨드, 판테놀, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 프로판다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 글리세릴카프릴레이트, 덱스트린, 트로메타민, 에틸헥실글리세린, 다이소듐이디티에이, 솔비탄아이소스테아레이트, 알란토인, 하이드롤라이즈드하이알루로닉애씨드 (0.02%), 세라마이드엔피, 향료, 베타-글루칸, 콜레스테롤, 만니톨, 토코페롤, 아세틸테트라펩타이드-11, 미역추출물",4.8
C174,크림,풀리,쌀 세라 캡슐 크림,"쌀겨수(84%),글리세린,부틸렌글라이콜,1,2-헥산다이올,정제수,실버위드추출물,귀리커넬추출물,아티초크잎추출물,병풀추출물,향부자추출물,쌀추출물(0.005PPM),쌀지게미추출물(0.001PPM),소듐하이알루로네이트,하이드로제네이티드레시틴,녹차수,쌀겨오일(0.017PPM),다이페닐다이메티콘,트라이에틸헥사노인,베타인,폴리글리세릴-10미리스테이트,알지닌,하이드록시아세토페논,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,판테놀,다이포타슘글리시리제이트,에틸헥실글리세린,글리세릴폴리메타크릴레이트,다이소듐이디티에이,카보머,메틸프로판다이올,폴리쿼터늄-51,베타-글루칸,락토코쿠스발효용해물,토코페롤,프룩토올리고사카라이드,엑토인,하이드롤라이즈드하이알루로닉애씨드,만니톨,파파인,세라마이드엔피(0.004PPM),소듐클로라이드,피토스핑고신,브로멜라인,프로판다이올,락토바실러스/쌀발효물(0.001ppm),소듐파이테이트,수크로오스다이스테아레이트,카프릴릭/카프릭트라이글리세라이드,프로테아제,하이드록시프로필사이클로덱스트린,소듐디엔에이,리파아제,오리자놀,코직다이팔미테이트",4.9
C170,크림,NDP,비타민 B9 톤업 미백 크림,"정제수, 프로판다이올, 부틸렌글라이콜, 티타늄디옥사이드, 1,2-헥산다이올, 나이아신아마이드, 폴리솔베이트60, 폴리시트로넬올아세테이트, 세테아릴알코올, 하이드로제네이티드폴리아이소부텐, 하이드로제네이티드폴리데센, 하이드로제네이티드폴리(C6-14올레핀), 밤부사 불가리스잎추출물, 마데카소사이드, 알란토인, 망고씨버터, 작약꽃추출물, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 바실러스/소이빈발효추출물, 폴릭애씨드(100ppm), 소듐하이알루로네이트, 다이소듐이디티에이, 올리브오일, 세린, 글라이신, 류신, 알라닌, 알지닌, 라이신, 타이로신, 페닐알라닌, 트레오닌, 프롤린, 발린, 아이소류신, 히스티딘, 메티오닌, 시스테인, 에틸헥실글리세린, 글루타믹애씨드, 아스파틱애씨드, 솔비탄올리에이트, 글리세릴스테아레이트, 아이소헥사데칸, 토코페릴아세테이트, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 솔비탄아이소스테아레이트, 다이포타슘글리시리제이트, 카보머, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리솔베이트80",4.8
C17,크림,헤브블루,PDRN 컨디션 진정 연어크림,"병풀잎수(625,219PPM), 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리(C6-14올레핀), 정제수, 프로판다이올, 다이프로필렌글라이콜, 펜타에리스리틸테트라에틸헥사노에이트, 1,2-헥산다이올, 사이클로헥사실록세인, 해바라기씨오일, 세테아릴올리베이트, 솔비탄올리베이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 연어알추출물(1,500PPM), 소듐폴리아크릴레이트, 베타인, 판테놀, 녹차수, 소듐하이알루로네이트, 에틸헥실글리세린, 잔탄검, 아데노신, 다이소듐이디티에이, 덱스트린, 쇠비름추출물, 하이드롤라이즈드콜라겐, 카카오추출물, 토코페롤, 하이알루로닉애씨드, 마데카소사이드, 소듐디엔에이, 말토덱스트린, 아보카도열매추출물, 하이드롤라이즈드하이알루로닉애씨드",4.9
C168,크림,에스트라,리제덤365 밀도탄력 캡슐크림,"정제수, 락토바실러스발효용해물, 부틸렌글라이콜, 글리세린, 다이메티콘, 프로판다이올, 세틸에틸헥사노에이트, 나이아신아마이드, 하이드로제네이티드폴리(C6-14올레핀), 다이카프릴릴카보네이트, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, C14-22알코올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 세테아릴올리베이트, 스테아릭애씨드, 아라키딜알코올, 글리세릴스테아레이트, 세테아릴알코올, 솔비탄올리베이트, 폴리아크릴레이트-13, 하이드록시프로필비스팔미타마이드엠이에이, 베헤닐알코올, 만니톨, 팔미틱애씨드, C12-20알킬글루코사이드, 아라키딜글루코사이드, 소듐스테아로일글루타메이트, 하이드로제네이티드폴리아이소부텐, 글리세릴카프릴레이트, 에틸헥실글리세린, 다이소듐이디티에이, 아데노신, 아크릴레이트/암모늄메타크릴레이트코폴리머, 폴리글리세릴-10라우레이트, 에틸헥실팔미테이트, 카보머, 솔비탄아이소스테아레이트, 덱스트린, 카카오추출물, 티몰트라이메톡시신나메이트, 콜레스테롤, 실리카, 올레아놀릭애씨드, 3-O-에틸아스코빅애씨드, 토코페롤, 하이드롤라이즈드익스텐신, 호호바씨오일, 하이드로제네이티드레시틴",4.8
C167,크림,브링그린,대나무 히알루 수분 부스팅 크림,"정제수,글리세린,부틸렌글라이콜,1,2-헥산다이올,베타인,세틸에틸헥사노에이트,프로판다이올,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,세테아릴알코올,왕대수액,메틸트라이메티콘,알란토인,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,에틸헥실글리세린,솔비탄아이소스테아레이트,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,피브이엠/엠에이코폴리머,다이프로필렌글라이콜,다이소듐이디티에이,소듐하이알루로네이트,엑토인,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,스쿠알란,글리세릴글루코사이드,폴리글리세릴-10라우레이트,포스파티딜콜린,왕대추출물,세라마이드엔피,레스베라트롤,소듐아세틸레이티드하이알루로네이트,베타-시토스테롤",4.8
C166,크림,바이오더마,하이드라비오 젤크림,"정제수, 글리세린, 아이소도데케인, 사이클로펜타실록세인, 다이프로필렌글라이콜, 나이아신아마이드, 스쿠알란, 폴리메틸실세스퀴옥세인, C14-22알코올, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, C30-45알킬세테아릴다이메티콘크로스폴리머, 카보머, 펜틸렌글라이콜, 토코페릴아세테이트, C12-20알킬글루코사이드, 스테아레스-21, 다이소듐이디티에이, 향료, 살리실릭애씨드, 소듐하이드록사이드, 만니톨, 자일리톨, 헥실데칸올, 피이지/피피지-18/18다이메티콘, 람노오스, 말라카이트추출물, 사과씨추출물, 유채스테롤, 토코페롤",4.8
C165,크림,몰바니,볼륨 인크리징 프로틴 크림,"해수, 메틸프로판다이올, 글리세린, 페닐트라이메티콘, 1,2-헥산다이올, 나이아신아마이드, 다이카프릴릴에터, 다이카프릴릴카보네이트, 사이클로헥사실록세인, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 아이소스테아릴알코올, 부틸렌글라이콜코코에이트, 글리세릴스테아레이트, 다시마추출물, 한련초잎추출물, 꿀풀추출물, 블래더랙추출물, 슈도알테로모나스발효추출물, 하이드로제네이티드레시틴, 정제수, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-10라우레이트, 소듐스테아로일글루타메이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 잔탄검, 초유, 에틸셀룰로오스, 아데노신, 프룩토올리고사카라이드, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 이노시톨, 프룩탄, 살리실릭애씨드, 소듐살리실레이트, 시트릭애씨드,에틸헥실글리세린",4.9
C164,크림,더말로지카,딥모이스춰 스킨 스무딩 크림,"정제수, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실하이드록시스테아레이트, 부틸렌글라이콜, 글리세린, 팔미틱애씨드, 다이메티콘, 피이지-8, 스테아릭애씨드, 세테아릴알코올, 피이지-100스테아레이트, 페녹시에탄올, 세틸알코올, 글리세릴스테아레이트, 트레할로오스, 우레아, 리놀레익애씨드, 포스포리피드, 피토스테롤, 폴리솔베이트60, 카보머, 아미노메틸프로판올, 메틸프로판다이올, 에틸헥실글리세린, 폴리쿼터늄-10, 소듐벤조에이트, 일랑일랑꽃오일, 소듐하이알루로네이트, 판테놀, 하이드롤라이즈드소듐하이알루로네이트, 토코페릴아세테이트, 카프릴하이드록사믹애씨드, 테트라소듐글루타메이트다이아세테이트, 펜틸렌글라이콜, 세린, 사카라이드아이소머레이트, 하이드록시스테아릭애씨드, 미리스틱애씨드, 글리세릴폴리아크릴레이트, 카프릴릴글라이콜, 알진, 다이소듐포스페이트, 풀루란, 알로에베라추출물, 팔미토일하이드록시프로필트라이모늄아밀로펙틴/글리세린크로스폴리머, 시트릭애씨드, 포타슘포스페이트, 아스코빌팔미테이트, 소듐시트레이트, 소듐하이드록사이드, 토코페롤, 오이열매추출물, 헥산다이올, 포도씨추출물, 비에이치티, 아르니카 몬타나꽃추출물, 서양송악추출물, 당아욱꽃추출물, 펠리토리추출물, 엘더꽃추출물, 비터오렌지꽃추출물, 하이드로제네이티드레시틴, 벤질벤조에이트, 벤질살리실레이트, 리날룰",4.5
C163,크림,반코르,덱스판테놀크림 아데노신 닥터,"정제수, 판테놀, 글리세린, 해바라기씨오일, 세테아릴올리베이트, 세테아릴알코올, 솔비탄올리베이트, 비닐다이메티콘, 하이드록시아세토페논, 1,2-헥산다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴스테아레이트, 트로메타민, 토코페롤, 알란토인, 트라이에틸시트레이트, 아데노신, 광곽향오일, 다이포타슘글리시리제이트, 바닐라열매오일, 라반딘오일, 고수열매오일, 판토락톤, 필리핀오렌지껍질오일, 소두구씨오일",4.5
C413,크림,루트리,오디베리 5중 모공 리프팅 크림,"정제수, 부틸렌글라이콜, 글리세린, 코코-카프릴레이트/카프레이트, 1,2-헥산다이올, 나이아신아마이드, 베타인, 인도멀구슬나무꽃추출물, 포도추출물, 사탕 무뿌리추출물, 뽕나무열매추출물(242,500ppb), 뽕나무뿌리추출물, 아이비고드 열매추출물, 글루코노락톤, 가지열매추출물, 다이포타슘글리시리제이트, 카프릴 로일살리실릭애씨드, 판테놀, 하이드록시에틸아크릴레이트/소듐아크릴로일 다이메틸타우레이트코폴리머, 트로메타민, 아크릴레이트/C10-30알킬아크릴레이 트크로스폴리머, 하이드로제네이티드폴리데센, 폴리메틸실세스퀴옥세인, 카프릴릴 메티콘, 비닐다이메티콘, 잔탄검, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이, 로즈마리잎오일",4.8
C160,크림,닥터디퍼런트,시카 메탈 크림,"정제수, 부틸렌글라이콜, 식물성오일, 글리세린, 펜타에리스리틸테트라이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 시어버터, 1,2-헥산다이올, 하이드로제네이티드식물성오일, 세틸알코올, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 다이메티콘, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 스테아릭애씨드, 솔비탄세스퀴올리에이트, 세테아릴올리베이트, 하이드로제네이티드레시틴, 글리세릴스테아레이트에스이, 솔비탄올리베이트, 마데카소사이드, 카보머, 베헤닉애씨드, 트로메타민, 에틸헥실글리세린, 카프릴릴글라이콜, 스타에릴알코올, 베헤닐알코올, 토코페롤, 잔탄검, 미리스틱애씨드, 덱스트린, 아시아티코사이드, 징크피씨에이, 글루코노락톤, 병풀추출물, 카퍼트라이펩사이드-1",4.8
C16,크림,유세린,하이알루론 3X 아이크림,"정제수,글리세린,에칠헥실살리실레이트,부틸렌글라이콜다이카프릴레이트/다이카프레이트,합성비즈왁스,메틸프로판다이올,부틸메톡시디벤조일메탄,에칠헥실트리아존,하이드로제네이티드코코-글리세라이즈,옥틸도데칸올,하이드록시프로필스타치포스페이트,스테아릴알코올,베헤닐알코올,글리세릴스테아레이트시트레이트,세틸팔미테이트,다이스타치포스페이트,비스-에칠헥실옥시페놀메톡시페닐트리아진,페닐벤즈이미다졸설포닉애씨드,1,2-헥산다이올,페녹시에탄올,에틸헥실글리세린,소듐하이알루로네이트(0.23%),카프릴릴글라이콜,소듐하이드록사이드,잔탄검,돌콩배아추출물,글리시레티닉애씨드,트라이소듐이디티에이",4.8
C157,크림,닥터자르트,시카페어 인텐시브 수딩 리페어 젤 크림,"정제수, 다이프로필렌글라이콜, 글리세린, 부틸렌글라이콜, 카프릴릴메티콘, 펜틸렌글라이콜, 나이아신아마이드, 카카오추출물, 병풀잎추출물, 1,2-헥산다이올, 세테아릴올리베이트, 솔비탄올리베이트, 하이드로제네이티드폴리데센, 트로메타민, 암모늄아크릴로일다이 메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 보론나이트라이드, 글리세릴카프릴레이트, 알란토인, 아시아티코사이드, C12-20알킬글루코사이드, 마데카식애씨드, 아시아틱애씨드, 아데노신, 아이소펜틸다이올, 프로판다이올, 소듐파이테이트, 덱스트린, 폴리글리세릴-4올리에이트, 소듐스테아로일글루타메이트, 소듐서팩틴, 덱스트란, 팔미토일트라이펩타이드-8, C14-22알코올, 카보머, 황색4호 (CI 19140), 청색1호",4.7
C156,크림,닥터지,에이클리어 밸런싱 모이스처라이저,"1. 모이스처라이저: 정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 펜틸렌글라이콜, 네오펜틸글라이콜다이헵타노에이트, 폴리글리세릴-2스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아라키딜알코올, 글리세릴스테아레이트, 스테아릴알코올, 세테아릴알코올, 아이소프로필아이소스테아레이트, 석시닉애씨드, 솔비탄스테아레이트, 베헤닐알코올, 1,2-헥산다이올, 트로메타민, 글리세릴스테아레이트에스이, 포타슘세틸포스페이트, 아라키딜글루코사이드, 판테놀, 락토바실러스발효물, 카프릴릴글라이콜, 알란토인, 부틸렌글라이콜, 스핑고모나스발효추출물, 세라마이드엔피, 알루미늄전분옥테닐석시네이트, 베타인, 다이포타슘글리시리제이트, 하이드로제네이티드레시틴, 솔비탄아이소스테아레이트, 수크로오스코코에이트, 피토스핑고신, 에틸헥실글리세린, 다이소듐이디티에이, 글루코오스, 약모밀추출물, 워터민트추출물, 애플민트잎추출물, 스피어민트추출물, 병풀추출물, 토코페롤, 아시아틱애씨드, 아시아티코사이드, 마데카식애씨드, 마데카소사이드

2. 세럼: 정제수, 펜틸렌글라이콜, 2,3-부탄다이올, 다이에톡시에틸석시네이트, 다이메틸설폰, 나이아신아마이드, 락토바실러스발효물, 암모늄폴리아크릴로일다이메틸타우레이트, 글리세린, 판테놀, 석시닉애씨드, 트로메타민, 부틸렌글라이콜, 다이포타슘글리시리제이트, 알란토인, 스테비아잎/줄기추출물, 1,2-헥산다이올, 다이소듐이디티에이, 덱스트린, 카카오씨추출물, 병풀추출물, 약모밀추출물, 워터민트추출물, 애플민트잎추출물, 스피어민트추출물, 아시아틱애씨드, 아시아티코사이드, 마데카식애씨드, 마데카소사이드, 흰버드나무껍질추출물",4.7
C141,크림,피지오겔,DMT 인텐시브크림,"정제수, 카프릴릭/카프릭트리글리세라이드, 쉐어버터,  
글리세린, 펜틸렌글라이콜, 하이드로제네이티드레시틴, 코코넛오일, 하이드록시에칠셀룰로오스, 스쿠알란,
잔탄검, 소듐카보머, 카보머, 세라마이드엔피",4.7
C143,크림,LBB,골드렐라 펩타이드 28 안티 멜라닌 마스크 크림,"시어버터,비닐다이메티콘,펜타에리스리틸테트라에틸헥사노에이트,프로판다이올,C12-15알킬벤조에이트,나이아신아마이드,세테아릴알코올,오조케라이트,1,2-헥산다이올,글리세릴스테아레이트,세테아릴올리베이트,부틸렌글라이콜,솔비탄올리베이트,베헤네스-25,소듐폴리아크릴레이트,카프릴릭/카프릭트라이글리세라이드,에틸헥실글리세린,카프릴릴글라이콜,라벤더오일,소듐파이테이트,말토덱스트린,글리세린,아데노신,세드랏껍질오일,클로렐라발효물,자몽껍질오일,지치뿌리추출물,하이드록시데실유비퀴논,폴리글리세릴-10올리에이트,필리핀오렌지전초오일,하이드로제네이티드레시틴,에스에이치-올리고펩타이드-1,에스에이치-올리고펩타이드-2,에스에이치-폴리펩타이드-1,에스에이치-폴리펩타이드-3,에스에이치-폴리펩타이드-22",4.9
C144,크림,CKD,레티노콜라겐 저분자 300 괄사 목주름 크림,"정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 펜틸렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 세테아릴올리베이트, 하이드로제네이티드폴리아이소부텐, 솔비탄올리베이트, 카프릴릴메티콘, 다이아이소스테아릴말레이트, 에리스리톨, 글리세릴스테아레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 비닐다이메티콘, 세테아릴알코올, 클로렐라 불가리스추출물, 글루코오스, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카보머, 프룩토올리고사카라이드, 프룩토오스, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 팔미틱애씨드, 에틸헥실글리세린, 다이포타슘글리시리제이트, 스테아릭애씨드, 아데노신, 인도멀구슬나무잎추출물, 베르가모트오일, 하이드로제네이티드레시틴, 라벤더오일, 울금뿌리추출물, 레틴알(200ppm), 소듐파이테이트, 참산호말추출물, 클레리오일, 하이드롤라이즈드콜라겐(75ppm), 세라마이드엔피, 덱스트린, 카카오씨추출물, 글라이신, 세린, 글루타믹애씨드, 다이프로필렌글라이콜, 트로메타민, 백미꽃추출물, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 히스티딘, 시스테인, 메티오닌, 접시꽃추출물, 하이알루로닉애씨드, 토코페롤, 카프릴릴/카프릴글루코사이드, 헥사펩타이드-2, 하이드롤라이즈드엘라스틴, 바이오틴, 리모넨, 리날룰",4.7
C145,크림,리쥬란,바이옴 힐러 유스 포뮬러 크림,"정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세이드, 펜틸렌글라이콜, 씨대퍼딜추출물, 쿠티박테리움 아크네스발효여과물, 스트렙토코쿠스 테르모필루스발효물, 스타필로코쿠스 에피데르미디스발효여과물, 엔히드로박테르 아에로사쿠스발효추출여과물, 하이드롤라이즈드디엔에이, 인도멀구슬나무꽃추출물, 훌리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 카카오추출물, 하이드롤라이즈드콜라겐추출물, 키토산, 카프릴릴메티콘, 하이드로제네이티드폴리데센, 비닐다이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이아이소스테아릴말레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 소듐폴리아크릴레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 세테아릴올리베이트, 트로메타민, 솔비탄올리베이트, 글리세릴스테아레이트, 에틸헥실글리세린, 아데노신, 하이드로제네이티드레시틴, 소듐파이테이트, 세라마이드엔피, 베타-글루칸, 덱스트린, 다이프로필렌글라이콜, 토코페롤, 콜레스테롤, 잔탄검, 향료",4.8
C146,크림,아이소이,브라이트닝 민감다크 아이크림,"정제수, 글리세린, 세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 글리세릴스테아레이트, 마카다미아씨오일, 알부틴, 세테아릴알코올, 베타인, 아라키딜알코올, 스테아릭애씨드, 펜타에리스리틸테트라아이소스테아레이트, 시어버터, 베헤닐알코올, 아라키딜글루코사이드, 올리브오일, 다마스크장미꽃오일, 알란토인, 판테놀, 잔탄검, 바위돌꽃뿌리추출물, 베어베리잎추출물, 고삼뿌리추출물, 비타민나무열매추출물, 바오밥나무잎추출물, 아데노신, 부틸렌글라이콜, 1,2-헥산다이올, 포트마리골드꽃추출물, 황금추출물, 모란뿌리추출물, 스페인감초뿌리추출물, 시트로넬올, 제라니올",4.7
C147,크림,지피덤,셀트리온EGF 스킨베리어 인텐시브 크림,"정제수, 글리세린, 망고씨버터, 세테아릴알코올, 세틸알코올, 다이카프릴릴카보네이트, 하이드로제네이티드폴리데센, 카카오씨버터, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 부틸렌글라이콜, 세틸에틸헥사노에이트, 나이아신아마이드, 글리세릴스테아레이트, 프로판다이올, C12-16알코올, 1,2-헥산다이올, 판테놀, 라피노오스, 팔미틱애씨드, 하이드로제네이티드레시틴, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴카프릴레이트, 토코페롤, 해바라기씨오일, 카프릴릭/카프릭트라이글리세라이드, 잔탄검, 아데노신, 캐모마일꽃오일, 다이소듐이디티에이, 폴리쿼터늄-51, 세라마이드엔피, 측백나무추출물, 옥틸도데칸올, 비터오렌지꽃추출물, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 유채스테롤, 소듐피씨에이, 스테아릭애씨드, 올리브오일, 벤토나이트, 양까막까치밥나무씨오일, 사이클로헥실글리세린, 해바라기씨오일불검화물, 다이프로필렌글라이콜, 올리브오일데실에스터, 하이드록시아세토페논, 피토스핑고신, 시트릭애씨드, 다이올레오일피지-트라이모늄클로라이드, 풍선덩굴꽃/잎/덩굴추출물, 에스에이치-올리고펩타이드-1(1 ppm), 폴리락틱애씨드, 폴리글리세릴-10다이아이소스테아레이트, 스쿠알란, 세라마이드엔에스, 콜레스테롤, 클로렐라 불가리스추출물, 세라마이드에이피, 세라마이드에이에스, 메나다이온, 로즈마리잎추출물, 소듐디엔에이, 씨솔트, 세라마이드이오피",5.0
C14,크림,메디큐브,PDRN 핑크 히알루로닉 수분크림,"PDRN 수분크림
정제수, 글리세레스-26, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 사이클로펜타실록세인, 1,2-헥산다이올, 나이아신아마이드, 하이드로제네이티드폴리데센, 아이소노닐아이소노나노에이트, 세테아릴올리베이트, 에틸헥실올리베이트, 글리세린, 솔비탄올리베이트, 소듐디엔에이(5,000PPM), 소듐아크릴레이트코폴리머, 소듐폴리아크릴로일다이메틸타우레 이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리글리세릴-4올리에이트, 다이소듐이디티에이, 베타인, 판테놀, 향료, 에틸헥실글리세린, 아데노신, 솔비탄아이소스테아레이트, 메도우폼씨오일, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 시트릭애씨드, 사이아노코발아민, 하이드로제네이티드레시틴, 세테아릴알코올, 스테아릭애씨드, 소듐하이알루로네이트(1.02PPM), 하이드록시프로필트라이모늄하이알루로네이트(0.1PPM), 세라마이드엔피, 꿀풀추출물, 블래더랙추출물, 노니열매추출물, 여주열매추출물, 오크라열매추출물, 세라마이드엔에스, 소듐아세틸레이티드하이알루로네이트(0.01PPM), 하이드롤라이즈드하이알루로닉애씨드(0.01PPM), 병풀잎추출물, 콜레스테롤, 피토스핑고신, 세라마이드에이에스, 세라마이드에이피, 하이알루로닉애씨드(0.0025PPM), 카퍼트라이펩타이드-1, 소듐하이알루로네이트크로스폴리머(0.001PPM), 아세틸헥사펩타이드-8, 팔미토일펜타펩타이드-4, 하이드롤라이즈드소듐하이알루로네이트(0.001PPM), 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 포타슘하이알루로네이트(0.0002PPM), 세라마이드이오피

pdrn 앰플
정제수,글리세린,다이프로필렌글라이콜,아이소프로필미리스테이트,글리세레스-26,나이아신아마이드,1,2-헥산다이올,소듐디엔에이,부틸렌글라이콜,폴리글리세린-3,소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,폴리아이소부텐,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,이리추출물,트로메타민,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,피브이엠/엠에이코폴리머,에틸헥실글리세린,카프릴릴글라이콜,향료,인도멀구슬나무잎추출물,아데노신,카프릴릴/카프릴글루코사이드,솔비탄올리에이트,인도멀구슬나무꽃추출물,소듐하이알루로네이트,다이소듐이디티에이,울금뿌리추출물,사이아노코발아민,하이드롤라이즈드콜라겐,유비퀴논,홀리바질잎추출물,참산호말추출물,팔미토일펜타펩타이드-4,팔미토일트라이펩타이드-1,팔미토일테트라펩타이드-7,카퍼트라이펩타이드-1,아세틸헥사펩타이드-8,연어알추출물,아텔로콜라겐",4.7
C148,크림,조선미녀,인삼아이크림,"정제수, 인삼추출물(10%), 글리세린, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 펜타에리스리틸테트라에틸헥사노에이트,나이아신아마이드,부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세테아릴알코올, 솔비탄올리베이트, 세테아릴올리베이트, 부틸렌글라이콜, 하이드로제네이티드레시틴, 트로메타민, 카보머, 글리세릴스테아레이트, 마카다미아씨오일,아데노신,카카오추출물,덱스트린,콜레스테롤,폴리글리세릴-10올리에이트, 레틴알(0.02 %), 유채스테롤, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 실리카, 소듐하이알루로네이트, 토코페롤, 알루미늄/마그네슘하이드록사이드스테아레이트, 포타슘세틸포스페이트, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 세라마이드엔피, 팔미토일트라이펩타이드-5, 다이소듐이디티에이, 에틸헥실글리세린",4.9
C15,크림,샤이샤이샤이,리포좀 리페어 밀키 크림,"정제수,사이클로펜타실록세인,프로필렌글라이콜다이카프릴레이트/다이카프레이트,카프릴릭/카프릭트라이글리세라이드,우레아,다이-C12-13알킬말레이트,다이아이소스테아릴말레이트,글리세린,다이프로필렌글라이콜,부틸렌글라이콜,다이메티콘,폴리글리세릴-6폴리리시놀리에이트,피이지-10다이메티콘,사이클로헥사실록세인,아데노신,아세틸헥사펩타이드-8,카퍼트라이펩타이드-1,세라마이드엔피,판테놀,포도세포추출물,트루로즈오브예리코추출물,페룰릭애씨드,녹두씨추출물,베타-글루칸,토코페롤,글리세릴글루코사이드,글루코오스,에틸헥실글리세린,소리쟁이뿌리추출물,시어버터,자작나무껍질추출물,자몽추출물,소듐클로라이드,트라이-C14-15알킬시트레이트,프로필렌카보네이트,하이드로제네이티드레시틴,레시틴,다이소듐이디티에이,1,2-헥산다이올,카프릴하이드록사믹애씨드,다이스테아다이모늄헥토라이트,향료,벤질벤조에이트,벤질살리실레이트,시트로넬올,리모넨,헥실신남알,부틸페닐메틸프로피오날,리날룰",4.9
